datetime,from_grid,to_grid,solar_production
7-8-2016 18:00:00,0,4.5,5.49
7-8-2016 18:15:00,0,3.52,4.47
7-8-2016 18:30:00,0,2.62,3.54
7-8-2016 18:45:00,0,1.42,2.38
7-8-2016 19:00:00,0,2.73,3.7
7-8-2016 19:15:00,0,2.02,2.78
7-8-2016 19:30:00,0,1.06,1.9
7-8-2016 19:45:00,0,0.26,1.2
7-8-2016 20:00:00,0.09,0.02,0.85
7-8-2016 20:15:00,0.33,0,0.62
7-8-2016 20:30:00,0.435,0,0.45
7-8-2016 20:45:00,0.72,0,0.21
7-8-2016 21:00:00,0.9,0,0.02
7-8-2016 21:15:00,1.035,0,0
7-8-2016 21:30:00,1.005,0,0
7-8-2016 21:45:00,1.125,0,0
7-8-2016 22:00:00,1.23,0,0
7-8-2016 22:15:00,1.23,0,0
7-8-2016 22:30:00,1.215,0,0
7-8-2016 22:45:00,1.23,0,0
7-8-2016 23:00:00,1.215,0,0
7-8-2016 23:15:00,1.185,0,0
7-8-2016 23:30:00,1.23,0,0
7-8-2016 23:45:00,1.185,0,0
8-8-2016 00:00:00,1.2,0,0
8-8-2016 00:15:00,1.155,0,0
8-8-2016 00:30:00,1.215,0,0
8-8-2016 00:45:00,1.2,0,0
8-8-2016 01:00:00,1.245,0,0
8-8-2016 01:15:00,1.185,0,0
8-8-2016 01:30:00,1.155,0,0
8-8-2016 01:45:00,1.245,0,0
8-8-2016 02:00:00,1.14,0,0
8-8-2016 02:15:00,1.2,0,0
8-8-2016 02:30:00,1.17,0,0
8-8-2016 02:45:00,1.215,0,0
8-8-2016 03:00:00,1.185,0,0
8-8-2016 03:15:00,1.155,0,0
8-8-2016 03:30:00,1.2,0,0
8-8-2016 03:45:00,1.17,0,0
8-8-2016 04:00:00,1.155,0,0
8-8-2016 04:15:00,1.2,0,0
8-8-2016 04:30:00,1.17,0,0
8-8-2016 04:45:00,1.2,0,0
8-8-2016 05:00:00,1.275,0,0
8-8-2016 05:15:00,1.32,0,0
8-8-2016 05:30:00,1.305,0,0
8-8-2016 05:45:00,1.365,0,0
8-8-2016 06:00:00,1.38,0,0
8-8-2016 06:15:00,1.35,0,0
8-8-2016 06:30:00,1.17,0,0
8-8-2016 06:45:00,2.25,0,0.07
8-8-2016 07:00:00,1.89,0,0.08
8-8-2016 07:15:00,1.515,0,1.04
8-8-2016 07:30:00,2.34,0,1.49
8-8-2016 07:45:00,2.085,0,2.52
8-8-2016 08:00:00,1.86,0,2.57
8-8-2016 08:15:00,1.71,0.03,2.7
8-8-2016 08:30:00,2.28,0,2.09
8-8-2016 08:45:00,1.695,0,2.76
8-8-2016 09:00:00,0.435,0.87,5.03
8-8-2016 09:15:00,0,6.48,11.15
8-8-2016 09:30:00,0.915,4.35,8.8
8-8-2016 09:45:00,0,10.2,14.62
8-8-2016 10:00:00,0,11.62,16.09
8-8-2016 10:15:00,0,12.76,16.9
8-8-2016 10:30:00,0,8.13,11.83
8-8-2016 10:45:00,0.18,10.18,13.66
8-8-2016 11:00:00,0,7.9,12.33
8-8-2016 11:15:00,0,5.67,10.01
8-8-2016 11:30:00,0,14.85,19.66
8-8-2016 11:45:00,0,15.58,20.26
8-8-2016 12:00:00,0,13.54,18.37
8-8-2016 12:15:00,0,9.8,13.61
8-8-2016 12:30:00,0,14.79,18.66
8-8-2016 12:45:00,0,7.58,12.78
8-8-2016 13:00:00,0.015,10.83,16.73
8-8-2016 13:15:00,0,8.78,14.31
8-8-2016 13:30:00,0,15.04,20.87
8-8-2016 13:45:00,0,13.86,18.66
8-8-2016 14:00:00,0,15.1,19.23
8-8-2016 14:15:00,0,10.53,14.7
8-8-2016 14:30:00,0,8.13,12.19
8-8-2016 14:45:00,0,7.56,11.6
8-8-2016 15:00:00,0,7.74,12.67
8-8-2016 15:15:00,0,5.1,10.09
8-8-2016 15:30:00,0,6.84,11.4
8-8-2016 15:45:00,0,4.14,8.12
8-8-2016 16:00:00,0,4.26,7.02
8-8-2016 16:15:00,0,5.85,7.97
8-8-2016 16:30:00,0,4.89,6.7
8-8-2016 16:45:00,0,6.04,7.56
8-8-2016 17:00:00,0,5.13,6.51
8-8-2016 17:15:00,0,5.08,6.3
8-8-2016 17:30:00,0,5.12,6.18
8-8-2016 17:45:00,0,4.16,5.28
8-8-2016 18:00:00,0,2.5,3.59
8-8-2016 18:15:00,0,4.29,5.43
8-8-2016 18:30:00,0,3.64,4.68
8-8-2016 18:45:00,0,1.66,2.7
8-8-2016 19:00:00,0.315,0.39,1.85
8-8-2016 19:15:00,0.03,0.44,1.56
8-8-2016 19:30:00,0.03,0.42,1.47
8-8-2016 19:45:00,0,0.92,2.02
8-8-2016 20:00:00,0.105,0.1,1.07
8-8-2016 20:15:00,0.525,0,0.55
8-8-2016 20:30:00,0.765,0,0.33
8-8-2016 20:45:00,0.78,0,0.29
8-8-2016 21:00:00,1.065,0,0.03
8-8-2016 21:15:00,1.095,0,0
8-8-2016 21:30:00,1.2,0,0
8-8-2016 21:45:00,1.35,0,0
8-8-2016 22:00:00,1.305,0,0
8-8-2016 22:15:00,1.365,0,0
8-8-2016 22:30:00,1.335,0,0
8-8-2016 22:45:00,1.365,0,0
8-8-2016 23:00:00,1.365,0,0
8-8-2016 23:15:00,1.335,0,0
8-8-2016 23:30:00,1.305,0,0
8-8-2016 23:45:00,1.44,0,0
9-8-2016 00:00:00,1.485,0,0
9-8-2016 00:15:00,1.545,0,0
9-8-2016 00:30:00,1.545,0,0
9-8-2016 00:45:00,1.53,0,0
9-8-2016 01:00:00,1.365,0,0
9-8-2016 01:15:00,1.47,0,0
9-8-2016 01:30:00,1.515,0,0
9-8-2016 01:45:00,1.5,0,0
9-8-2016 02:00:00,1.545,0,0
9-8-2016 02:15:00,1.515,0,0
9-8-2016 02:30:00,1.395,0,0
9-8-2016 02:45:00,1.305,0,0
9-8-2016 03:00:00,1.395,0,0
9-8-2016 03:15:00,1.305,0,0
9-8-2016 03:30:00,1.44,0,0
9-8-2016 03:45:00,1.32,0,0
9-8-2016 04:00:00,1.41,0,0
9-8-2016 04:15:00,1.335,0,0
9-8-2016 04:30:00,1.29,0,0
9-8-2016 04:45:00,1.305,0,0
9-8-2016 05:00:00,1.305,0,0
9-8-2016 05:15:00,1.41,0,0
9-8-2016 05:30:00,1.365,0,0
9-8-2016 05:45:00,1.515,0,0
9-8-2016 06:00:00,1.38,0,0
9-8-2016 06:15:00,1.095,0,0.05
9-8-2016 06:30:00,0.855,0,0.37
9-8-2016 06:45:00,1.575,0,0.35
9-8-2016 07:00:00,3.27,0,0
9-8-2016 07:15:00,3.51,0,0
9-8-2016 07:30:00,3.72,0,0.15
9-8-2016 07:45:00,3.9,0,0.43
9-8-2016 08:00:00,2.985,0,1.13
9-8-2016 08:15:00,1.905,0,2.25
9-8-2016 08:30:00,0.96,1.52,4.81
9-8-2016 08:45:00,2.52,1.6,4.03
9-8-2016 09:00:00,3.54,0,1.68
9-8-2016 09:15:00,1.995,0,2.97
9-8-2016 09:30:00,0.63,0.21,3.61
9-8-2016 09:45:00,0,4.3,7.9
9-8-2016 10:00:00,0,4.9,8.96
9-8-2016 10:15:00,0.045,2.7,6.6
9-8-2016 10:30:00,2.04,0,2.15
9-8-2016 10:45:00,0.27,6.9,10.77
9-8-2016 11:00:00,0,15.22,19.74
9-8-2016 11:15:00,0,14.82,19.29
9-8-2016 11:30:00,0,14.13,18.88
9-8-2016 11:45:00,0,11.58,16.36
9-8-2016 12:00:00,0,5,9.28
9-8-2016 12:15:00,0,10.2,14.26
9-8-2016 12:30:00,0,13.6,17.26
9-8-2016 12:45:00,0,13.6,17.68
9-8-2016 13:00:00,0,15.64,20.52
9-8-2016 13:15:00,0,13.35,18.32
9-8-2016 13:30:00,0,13.65,18.26
9-8-2016 13:45:00,0,16.05,20.13
9-8-2016 14:00:00,0,13.23,17.04
9-8-2016 14:15:00,0,14.46,18.17
9-8-2016 14:30:00,0,16.58,20.19
9-8-2016 14:45:00,0,15.48,19.35
9-8-2016 15:00:00,0,14.98,19.01
9-8-2016 15:15:00,0,13.83,18.12
9-8-2016 15:30:00,0,12.98,17.25
9-8-2016 15:45:00,0,8.9,11.92
9-8-2016 16:00:00,0,9.84,13
9-8-2016 16:15:00,0,8.76,12.28
9-8-2016 16:30:00,0,7.46,10.1
9-8-2016 16:45:00,0,3.18,5.13
9-8-2016 17:00:00,0,0.8,2.02
9-8-2016 17:15:00,0,5.04,6.16
9-8-2016 17:30:00,0,3.5,4.49
9-8-2016 17:45:00,0,0.45,1.43
9-8-2016 18:00:00,0,4.3,5.31
9-8-2016 18:15:00,0,2.36,3.38
9-8-2016 18:30:00,0,2.86,3.89
9-8-2016 18:45:00,0,2.84,3.71
9-8-2016 19:00:00,0,3.03,3.96
9-8-2016 19:15:00,0.015,0.26,1.33
9-8-2016 19:30:00,0,0.2,1.22
9-8-2016 19:45:00,0.3,0.1,0.92
9-8-2016 20:00:00,1.155,0,0.05
9-8-2016 20:15:00,1.425,0,0
9-8-2016 20:30:00,1.59,0,0
9-8-2016 20:45:00,1.32,0,0
9-8-2016 21:00:00,1.335,0,0
9-8-2016 21:15:00,1.305,0,0
9-8-2016 21:30:00,1.29,0,0
9-8-2016 21:45:00,1.275,0,0
9-8-2016 22:00:00,1.305,0,0
9-8-2016 22:15:00,1.14,0,0
9-8-2016 22:30:00,1.275,0,0
9-8-2016 22:45:00,1.275,0,0
9-8-2016 23:00:00,1.245,0,0
9-8-2016 23:15:00,1.245,0,0
9-8-2016 23:30:00,1.335,0,0
9-8-2016 23:45:00,1.275,0,0
10-8-2016 00:00:00,1.395,0,0
10-8-2016 00:15:00,1.44,0,0
10-8-2016 00:30:00,1.305,0,0
10-8-2016 00:45:00,1.365,0,0
10-8-2016 01:00:00,1.395,0,0
10-8-2016 01:15:00,1.335,0,0
10-8-2016 01:30:00,1.32,0,0
10-8-2016 01:45:00,1.365,0,0
10-8-2016 02:00:00,1.335,0,0
10-8-2016 02:15:00,1.29,0,0
10-8-2016 02:30:00,1.29,0,0
10-8-2016 02:45:00,1.23,0,0
10-8-2016 03:00:00,1.23,0,0
10-8-2016 03:15:00,1.29,0,0
10-8-2016 03:30:00,1.23,0,0
10-8-2016 03:45:00,1.23,0,0
10-8-2016 04:00:00,1.305,0,0
10-8-2016 04:15:00,1.215,0,0
10-8-2016 04:30:00,1.215,0,0
10-8-2016 04:45:00,1.275,0,0
10-8-2016 05:00:00,1.275,0,0
10-8-2016 05:15:00,1.245,0,0
10-8-2016 05:30:00,1.365,0,0
10-8-2016 05:45:00,1.38,0,0
10-8-2016 06:00:00,1.2,0,0
10-8-2016 06:15:00,0.93,0,0.15
10-8-2016 06:30:00,0.525,0,0.52
10-8-2016 06:45:00,0.72,0,1.03
10-8-2016 07:00:00,0.435,0,1.92
10-8-2016 07:15:00,0.57,0,2.99
10-8-2016 07:30:00,0,0.58,4.09
10-8-2016 07:45:00,0.42,0.75,4.75
10-8-2016 08:00:00,1.425,0.08,2.55
10-8-2016 08:15:00,0.39,3.04,6.97
10-8-2016 08:30:00,0.765,0.88,4.12
10-8-2016 08:45:00,2.925,0,1.27
10-8-2016 09:00:00,2.19,0,1.87
10-8-2016 09:15:00,0.945,1.65,4.98
10-8-2016 09:30:00,0,9.76,15.03
10-8-2016 09:45:00,0,13.32,17.64
10-8-2016 10:00:00,1.815,1.14,4.06
10-8-2016 10:15:00,0,13.47,18.31
10-8-2016 10:30:00,0,13.77,18.02
10-8-2016 10:45:00,0.045,13.17,17.39
10-8-2016 11:00:00,0,15.52,19.95
10-8-2016 11:15:00,0,15.9,19.82
10-8-2016 11:30:00,0,14.2,18.56
10-8-2016 11:45:00,0.06,11.84,16.72
10-8-2016 12:00:00,0,15.02,20.35
10-8-2016 12:15:00,0,15.27,19.69
10-8-2016 12:30:00,0.045,12.87,17.32
10-8-2016 12:45:00,0,9.33,14.41
10-8-2016 13:00:00,0,12.86,17.78
10-8-2016 13:15:00,0,14.97,19.75
10-8-2016 13:30:00,0,16.11,20.64
10-8-2016 13:45:00,0,15.38,19.72
10-8-2016 14:00:00,0,6.16,9.29
10-8-2016 14:15:00,0,17.36,20.6
10-8-2016 14:30:00,0,17.46,20.87
10-8-2016 14:45:00,0,14.2,17.89
10-8-2016 15:00:00,0,5.07,9.45
10-8-2016 15:15:00,0,10.24,15.41
10-8-2016 15:30:00,0,14.12,18.66
10-8-2016 15:45:00,0,11.13,15.11
10-8-2016 16:00:00,0,10.82,14.99
10-8-2016 16:15:00,0,8.68,11.7
10-8-2016 16:30:00,0,10.94,13.67
10-8-2016 16:45:00,0,10.9,12.94
10-8-2016 17:00:00,0,9.91,11.55
10-8-2016 17:15:00,0,9.32,10.44
10-8-2016 17:30:00,0,9.1,10.22
10-8-2016 17:45:00,0,7.41,8.44
10-8-2016 18:00:00,0,6.18,7.19
10-8-2016 18:15:00,0,4.61,5.4
10-8-2016 18:30:00,0,3.81,4.86
10-8-2016 18:45:00,0,0.4,1.33
10-8-2016 19:00:00,0,0.81,1.82
10-8-2016 19:15:00,0,1.06,2
10-8-2016 19:30:00,0.015,0.42,1.33
10-8-2016 19:45:00,0.09,0,0.88
10-8-2016 20:00:00,0.27,0,0.66
10-8-2016 20:15:00,0.48,0,0.46
10-8-2016 20:30:00,0.66,0,0.27
10-8-2016 20:45:00,0.825,0,0.1
10-8-2016 21:00:00,0.885,0,0
10-8-2016 21:15:00,0.93,0,0
10-8-2016 21:30:00,1.2,0,0
10-8-2016 21:45:00,1.185,0,0
10-8-2016 22:00:00,1.185,0,0
10-8-2016 22:15:00,1.23,0,0
10-8-2016 22:30:00,1.275,0,0
10-8-2016 22:45:00,1.26,0,0
10-8-2016 23:00:00,1.26,0,0
10-8-2016 23:15:00,1.095,0,0
10-8-2016 23:30:00,1.38,0,0
10-8-2016 23:45:00,1.41,0,0
11-8-2016 00:00:00,1.41,0,0
11-8-2016 00:15:00,1.41,0,0
11-8-2016 00:30:00,1.41,0,0
11-8-2016 00:45:00,1.425,0,0
11-8-2016 01:00:00,1.41,0,0
11-8-2016 01:15:00,1.41,0,0
11-8-2016 01:30:00,1.365,0,0
11-8-2016 01:45:00,1.38,0,0
11-8-2016 02:00:00,1.41,0,0
11-8-2016 02:15:00,1.395,0,0
11-8-2016 02:30:00,1.245,0,0
11-8-2016 02:45:00,1.29,0,0
11-8-2016 03:00:00,1.275,0,0
11-8-2016 03:15:00,1.26,0,0
11-8-2016 03:30:00,1.275,0,0
11-8-2016 03:45:00,1.275,0,0
11-8-2016 04:00:00,1.245,0,0
11-8-2016 04:15:00,1.26,0,0
11-8-2016 04:30:00,1.26,0,0
11-8-2016 04:45:00,1.665,0,0
11-8-2016 05:00:00,1.56,0,0
11-8-2016 05:15:00,1.455,0,0
11-8-2016 05:30:00,1.545,0,0
11-8-2016 05:45:00,1.59,0,0
11-8-2016 06:00:00,1.575,0,0
11-8-2016 06:15:00,1.53,0,0
11-8-2016 06:30:00,1.47,0,0.05
11-8-2016 06:45:00,1.485,0,0.13
11-8-2016 07:00:00,1.905,0,0.2
11-8-2016 07:15:00,3.3,0,0.16
11-8-2016 07:30:00,3.105,0,0.47
11-8-2016 07:45:00,2.52,0,1.16
11-8-2016 08:00:00,2.22,0,1.52
11-8-2016 08:15:00,1.485,0,2.02
11-8-2016 08:30:00,2.01,0,1.42
11-8-2016 08:45:00,1.695,0,1.55
11-8-2016 09:00:00,2.565,0,1.44
11-8-2016 09:15:00,2.61,0,0.99
11-8-2016 09:30:00,2.61,0,1.25
11-8-2016 09:45:00,2.535,0,1.02
11-8-2016 10:00:00,2.25,0,1.63
11-8-2016 10:15:00,0.645,0.2,3.05
11-8-2016 10:30:00,0,1.48,5.8
11-8-2016 10:45:00,0.015,0.86,5.55
11-8-2016 11:00:00,0.27,0.96,4.84
11-8-2016 11:15:00,1.29,0,3.29
11-8-2016 11:30:00,0.915,0.02,3.97
11-8-2016 11:45:00,0.81,0.28,4.28
11-8-2016 12:00:00,1.83,0,2.84
11-8-2016 12:15:00,1.77,0.03,2.46
11-8-2016 12:30:00,0.3,0.46,3.42
11-8-2016 12:45:00,1.02,0.03,2.28
11-8-2016 13:00:00,2.22,0,1.73
11-8-2016 13:15:00,1.47,0,2.32
11-8-2016 13:30:00,0.63,0.14,2.72
11-8-2016 13:45:00,0,1.94,5.1
11-8-2016 14:00:00,0,2.24,5.18
11-8-2016 14:15:00,0.21,1.88,4.92
11-8-2016 14:30:00,0,6.45,9.86
11-8-2016 14:45:00,0.015,1.4,4.75
11-8-2016 15:00:00,1.005,0,3.07
11-8-2016 15:15:00,0.495,0.46,3.99
11-8-2016 15:30:00,0.84,0.48,3.63
11-8-2016 15:45:00,0.99,0.34,3.28
11-8-2016 16:00:00,2.64,0.03,2.29
11-8-2016 16:15:00,0.345,1.05,4.55
11-8-2016 16:30:00,0.825,0.6,2.86
11-8-2016 16:45:00,0,3.72,5.51
11-8-2016 17:00:00,0,2.38,3.93
11-8-2016 17:15:00,0,2.22,3.67
11-8-2016 17:30:00,0,1.02,2.2
11-8-2016 17:45:00,0,0.93,2.05
11-8-2016 18:00:00,0.03,0.46,1.45
11-8-2016 18:15:00,0.03,0.38,1.5
11-8-2016 18:30:00,0.12,0.08,1.09
11-8-2016 18:45:00,0.585,0,0.54
11-8-2016 19:00:00,0.18,0.14,0.98
11-8-2016 19:15:00,0.195,0.06,1.03
11-8-2016 19:30:00,0.705,0,0.39
11-8-2016 19:45:00,0.51,0,0.57
11-8-2016 20:00:00,0.855,0,0.14
11-8-2016 20:15:00,0.975,0,0.13
11-8-2016 20:30:00,1.095,0,0
11-8-2016 20:45:00,1.095,0,0
11-8-2016 21:00:00,1.32,0,0
11-8-2016 21:15:00,1.38,0,0
11-8-2016 21:30:00,1.365,0,0
11-8-2016 21:45:00,1.35,0,0
11-8-2016 22:00:00,1.305,0,0
11-8-2016 22:15:00,1.41,0,0
11-8-2016 22:30:00,1.38,0,0
11-8-2016 22:45:00,1.26,0,0
11-8-2016 23:00:00,1.365,0,0
11-8-2016 23:15:00,1.38,0,0
11-8-2016 23:30:00,1.515,0,0
11-8-2016 23:45:00,1.425,0,0
12-8-2016 00:00:00,1.53,0,0
12-8-2016 00:15:00,1.56,0,0
12-8-2016 00:30:00,1.53,0,0
12-8-2016 00:45:00,1.47,0,0
12-8-2016 01:00:00,1.53,0,0
12-8-2016 01:15:00,1.5,0,0
12-8-2016 01:30:00,1.47,0,0
12-8-2016 01:45:00,1.485,0,0
12-8-2016 02:00:00,1.53,0,0
12-8-2016 02:15:00,1.38,0,0
12-8-2016 02:30:00,1.425,0,0
12-8-2016 02:45:00,1.365,0,0
12-8-2016 03:00:00,1.335,0,0
12-8-2016 03:15:00,1.425,0,0
12-8-2016 03:30:00,1.26,0,0
12-8-2016 03:45:00,1.44,0,0
12-8-2016 04:00:00,1.365,0,0
12-8-2016 04:15:00,1.35,0,0
12-8-2016 04:30:00,1.44,0,0
12-8-2016 04:45:00,1.32,0,0
12-8-2016 05:00:00,1.425,0,0
12-8-2016 05:15:00,1.35,0,0
12-8-2016 05:30:00,1.44,0,0
12-8-2016 05:45:00,1.425,0,0
12-8-2016 06:00:00,1.395,0,0
12-8-2016 06:15:00,1.365,0,0
12-8-2016 06:30:00,1.17,0,0
12-8-2016 06:45:00,1.545,0,0
12-8-2016 07:00:00,1.5,0,0
12-8-2016 07:15:00,1.515,0,0.11
12-8-2016 07:30:00,1.8,0,0.55
12-8-2016 07:45:00,2.73,0,0.39
12-8-2016 08:00:00,1.98,0,0.62
12-8-2016 08:15:00,1.77,0,0.78
12-8-2016 08:30:00,1.68,0,0.95
12-8-2016 08:45:00,1.965,0,0.92
12-8-2016 09:00:00,2.145,0,0.82
12-8-2016 09:15:00,1.875,0,0.9
12-8-2016 09:30:00,1.29,0,1.52
12-8-2016 09:45:00,0,0.52,2.79
12-8-2016 10:00:00,1.62,0.08,2.85
12-8-2016 10:15:00,1.845,0.06,3.15
12-8-2016 10:30:00,0.075,0.94,5.16
12-8-2016 10:45:00,0.165,0.38,3.9
12-8-2016 11:00:00,0.075,1.34,4.95
12-8-2016 11:15:00,0.015,1.2,4.45
12-8-2016 11:30:00,0,1.77,5.14
12-8-2016 11:45:00,0,4.02,7.84
12-8-2016 12:00:00,0,3.02,7.38
12-8-2016 12:15:00,0,2.61,6.24
12-8-2016 12:30:00,0,3.52,6.33
12-8-2016 12:45:00,0.09,1.34,5.07
12-8-2016 13:00:00,0.255,0.68,4.57
12-8-2016 13:15:00,0.51,0.18,3.68
12-8-2016 13:30:00,0.81,0.15,3.85
12-8-2016 13:45:00,0.015,0.98,5.37
12-8-2016 14:00:00,0.015,1.42,5.9
12-8-2016 14:15:00,0,3.56,7.62
12-8-2016 14:30:00,0,2.97,7.01
12-8-2016 14:45:00,0.09,0.86,5.24
12-8-2016 15:00:00,0.045,1.42,5.93
12-8-2016 15:15:00,0,2.17,6.19
12-8-2016 15:30:00,0,3.5,7.8
12-8-2016 15:45:00,0,4.96,8.67
12-8-2016 16:00:00,0,3.4,6.45
12-8-2016 16:15:00,0,3.5,5.8
12-8-2016 16:30:00,0,3.82,5.23
12-8-2016 16:45:00,0,5.55,6.71
12-8-2016 17:00:00,0,5.88,6.92
12-8-2016 17:15:00,0,4.77,5.71
12-8-2016 17:30:00,0,4.92,5.94
12-8-2016 17:45:00,0,5.46,6.41
12-8-2016 18:00:00,0,3.8,4.76
12-8-2016 18:15:00,0,4.8,5.76
12-8-2016 18:30:00,0,3.86,4.59
12-8-2016 18:45:00,0,2.58,3.55
12-8-2016 19:00:00,0,1.7,2.6
12-8-2016 19:15:00,0,0.88,1.87
12-8-2016 19:30:00,0,0.3,1.29
12-8-2016 19:45:00,0.015,0.09,0.88
12-8-2016 20:00:00,0.465,0,0.6
12-8-2016 20:15:00,0.615,0,0.42
12-8-2016 20:30:00,0.735,0,0.24
12-8-2016 20:45:00,1.53,0,0.08
12-8-2016 21:00:00,1.785,0,0
12-8-2016 21:15:00,1.47,0,0
12-8-2016 21:30:00,1.515,0,0
12-8-2016 21:45:00,1.305,0,0
12-8-2016 22:00:00,1.32,0,0
12-8-2016 22:15:00,1.245,0,0
12-8-2016 22:30:00,1.11,0,0
12-8-2016 22:45:00,1.29,0,0
12-8-2016 23:00:00,1.29,0,0
12-8-2016 23:15:00,1.32,0,0
12-8-2016 23:30:00,1.425,0,0
12-8-2016 23:45:00,1.455,0,0
13-8-2016 00:00:00,1.47,0,0
13-8-2016 00:15:00,1.485,0,0
13-8-2016 00:30:00,1.335,0,0
13-8-2016 00:45:00,1.485,0,0
13-8-2016 01:00:00,1.425,0,0
13-8-2016 01:15:00,1.515,0,0
13-8-2016 01:30:00,1.44,0,0
13-8-2016 01:45:00,1.425,0,0
13-8-2016 02:00:00,1.485,0,0
13-8-2016 02:15:00,1.365,0,0
13-8-2016 02:30:00,1.305,0,0
13-8-2016 02:45:00,1.29,0,0
13-8-2016 03:00:00,1.32,0,0
13-8-2016 03:15:00,1.29,0,0
13-8-2016 03:30:00,1.29,0,0
13-8-2016 03:45:00,1.335,0,0
13-8-2016 04:00:00,1.2,0,0
13-8-2016 04:15:00,1.365,0,0
13-8-2016 04:30:00,1.32,0,0
13-8-2016 04:45:00,1.215,0,0
13-8-2016 05:00:00,1.32,0,0
13-8-2016 05:15:00,1.365,0,0
13-8-2016 05:30:00,1.215,0,0
13-8-2016 05:45:00,1.35,0,0
13-8-2016 06:00:00,1.5,0,0
13-8-2016 06:15:00,1.11,0,0.02
13-8-2016 06:30:00,1.005,0,0.09
13-8-2016 06:45:00,0.735,0,0.32
13-8-2016 07:00:00,0.285,0,0.64
13-8-2016 07:15:00,0.255,0,0.78
13-8-2016 07:30:00,0.12,0.02,0.92
13-8-2016 07:45:00,0.195,0.72,1.83
13-8-2016 08:00:00,0.195,1,2.74
13-8-2016 08:15:00,0.09,0.21,1.82
13-8-2016 08:30:00,0.03,0.82,3.01
13-8-2016 08:45:00,0,2.7,4.16
13-8-2016 09:00:00,0,2.52,3.57
13-8-2016 09:15:00,0,3.24,4.25
13-8-2016 09:30:00,0,6.04,7.09
13-8-2016 09:45:00,0,9.91,10.98
13-8-2016 10:00:00,0,3.51,4.5
13-8-2016 10:15:00,0,4.49,5.48
13-8-2016 10:30:00,0,10.59,11.52
13-8-2016 10:45:00,0,13.88,14.92
13-8-2016 11:00:00,0,12.42,13.45
13-8-2016 11:15:00,0,15.81,17.74
13-8-2016 11:30:00,0,10.88,12.03
13-8-2016 11:45:00,0,11.94,12.98
13-8-2016 12:00:00,0,16.82,17.72
13-8-2016 12:15:00,0,16.11,17.18
13-8-2016 12:30:00,0,14.78,15.88
13-8-2016 12:45:00,0,16.68,17.79
13-8-2016 13:00:00,0,10.41,11.42
13-8-2016 13:15:00,0,6.12,7.05
13-8-2016 13:30:00,0,6.66,7.89
13-8-2016 13:45:00,0,9.02,9.95
13-8-2016 14:00:00,0,7.35,8.27
13-8-2016 14:15:00,0,4.44,5.4
13-8-2016 14:30:00,0,2.97,3.89
13-8-2016 14:45:00,0,2.42,3.38
13-8-2016 15:00:00,0,3.68,4.63
13-8-2016 15:15:00,0,2.61,3.61
13-8-2016 15:30:00,0,1.98,3.04
13-8-2016 15:45:00,0,2.88,3.69
13-8-2016 16:00:00,0,2.04,3.1
13-8-2016 16:15:00,0,2.38,3.44
13-8-2016 16:30:00,0,2.19,3.14
13-8-2016 16:45:00,0,2.17,3.24
13-8-2016 17:00:00,0,2.56,3.62
13-8-2016 17:15:00,0,3.15,4.65
13-8-2016 17:30:00,0,2.4,3.56
13-8-2016 17:45:00,0,1.16,2.31
13-8-2016 18:00:00,0,1.4,2.42
13-8-2016 18:15:00,0,1.17,2.21
13-8-2016 18:30:00,0,1.47,2.47
13-8-2016 18:45:00,0,1.83,2.8
13-8-2016 19:00:00,0,1.53,2.37
13-8-2016 19:15:00,0,1.86,2.91
13-8-2016 19:30:00,0.15,0.45,1.3
13-8-2016 19:45:00,0.87,0,0.16
13-8-2016 20:00:00,1.095,0,0
13-8-2016 20:15:00,1.02,0,0
13-8-2016 20:30:00,1.125,0,0
13-8-2016 20:45:00,1.14,0,0
13-8-2016 21:00:00,1.35,0,0
13-8-2016 21:15:00,1.215,0,0
13-8-2016 21:30:00,1.335,0,0
13-8-2016 21:45:00,1.215,0,0
13-8-2016 22:00:00,1.26,0,0
13-8-2016 22:15:00,1.23,0,0
13-8-2016 22:30:00,1.23,0,0
13-8-2016 22:45:00,1.365,0,0
13-8-2016 23:00:00,1.245,0,0
13-8-2016 23:15:00,1.26,0,0
13-8-2016 23:30:00,1.185,0,0
13-8-2016 23:45:00,1.29,0,0
14-8-2016 00:00:00,1.365,0,0
14-8-2016 00:15:00,1.245,0,0
14-8-2016 00:30:00,1.14,0,0
14-8-2016 00:45:00,1.305,0,0
14-8-2016 01:00:00,1.305,0,0
14-8-2016 01:15:00,1.35,0,0
14-8-2016 01:30:00,1.29,0,0
14-8-2016 01:45:00,1.14,0,0
14-8-2016 02:00:00,1.275,0,0
14-8-2016 02:15:00,1.215,0,0
14-8-2016 02:30:00,1.35,0,0
14-8-2016 02:45:00,1.335,0,0
14-8-2016 03:00:00,1.32,0,0
14-8-2016 03:15:00,1.065,0,0
14-8-2016 03:30:00,1.305,0,0
14-8-2016 03:45:00,1.365,0,0
14-8-2016 04:00:00,1.335,0,0
14-8-2016 04:15:00,1.26,0,0
14-8-2016 04:30:00,1.335,0,0
14-8-2016 04:45:00,1.14,0,0
14-8-2016 05:00:00,1.32,0,0
14-8-2016 05:15:00,1.32,0,0
14-8-2016 05:30:00,1.305,0,0
14-8-2016 05:45:00,1.365,0,0
14-8-2016 06:00:00,1.275,0,0
14-8-2016 06:15:00,0.885,0,0
